PID,BlockName,ReactionTime,ReactionTimeLog,Feature,ElemNum,SpatialPattern,IsCorrect,TrialNum,TargetRegion,CenterOrPeriph,Target2CenterDis
6,Shape_768_Random,1263.0,3.101403350555331,Shape,768,Random,yes,11,2,Center,0.16707104021024993
6,Shape_768_Random,7143.0,3.8538806501245424,Shape,768,Random,yes,3,8,Periphery,0.545490647061175
6,Shape_768_Random,2532.0,3.4034637013453173,Shape,768,Random,yes,9,5,Periphery,0.4717277048601035
6,Shape_768_Random,9385.0,3.9724342769573653,Shape,768,Random,yes,7,8,Periphery,0.609330001160519
6,Shape_768_Random,1863.0,3.2702128548962426,Shape,768,Random,yes,15,4,Center,0.24001318529167254
6,Shape_768_Random,710.0,2.8512583487190755,Shape,768,Random,yes,6,3,Center,0.04251904765000064
6,Shape_768_Random,null,null,Shape,768,Random,no,16,6,Periphery,0.5299736898965839
6,Shape_768_Random,1288.0,3.1099158630237933,Shape,768,Random,yes,14,4,Center,0.1578487746099684
6,Shape_768_Random,5549.0,3.744214724814166,Shape,768,Random,yes,8,5,Periphery,0.38695593438284553
6,Shape_768_Random,5561.0,3.7451528950769,Shape,768,Random,yes,2,7,Periphery,0.5750878485043665
6,Shape_768_Random,8198.0,3.913707913980483,Shape,768,Random,yes,1,1,Center,0.22589931868259944
6,Shape_768_Random,22478.0,4.351757666879034,Shape,768,Random,yes,5,7,Periphery,0.48033561482884674
6,Shape_768_Random,1270.0,3.103803720955957,Shape,768,Random,yes,13,3,Center,0.23266512335064468
6,Shape_768_Random,2194.0,3.3412366232386925,Shape,768,Random,yes,10,1,Center,0.2289243916308905
6,Shape_768_Random,2543.0,3.405346360175709,Shape,768,Random,yes,4,6,Periphery,0.6324682609873481
6,Shape_768_Random,43.0,1.6334684555795864,Shape,768,Random,yes,12,2,Center,0.24391327554983352
6,Length_192_Gridded,5029.0,3.7014816356209272,Length,192,Gridded,yes,9,5,Periphery,0.517683479
6,Length_192_Gridded,701.0,2.8457180179666586,Length,192,Gridded,yes,6,3,Center,0.168330055
6,Length_192_Gridded,780.0,2.8920946026904804,Length,192,Gridded,yes,1,1,Center,0.056110018
6,Length_192_Gridded,1020.0,3.0086001717619175,Length,192,Gridded,yes,10,5,Periphery,0.302517973
6,Length_192_Gridded,552.0,2.741939077729199,Length,192,Gridded,yes,4,2,Center,0.12529399
6,Length_192_Gridded,2216.0,3.345569756056392,Length,192,Gridded,yes,13,7,Periphery,0.504990166
6,Length_192_Gridded,2290.0,3.359835482339888,Length,192,Gridded,yes,16,8,Periphery,0.47886465
6,Length_192_Gridded,1035.0,3.0149403497929366,Length,192,Gridded,yes,2,1,Center,0.2315337
6,Length_192_Gridded,1075.0,3.031408464251624,Length,192,Gridded,yes,5,3,Center,0.2315337
6,Length_192_Gridded,2562.0,3.4085791254086675,Length,192,Gridded,yes,14,7,Periphery,0.452182898
6,Length_192_Gridded,766.0,2.884228769632604,Length,192,Gridded,yes,8,4,Center,0.231161215
6,Length_192_Gridded,1764.0,3.246498580795801,Length,192,Gridded,yes,15,8,Periphery,0.551917433
6,Length_192_Gridded,749.0,2.8744818176994666,Length,192,Gridded,yes,11,6,Periphery,0.280088974
6,Length_192_Gridded,601.0,2.7788744720027396,Length,192,Gridded,yes,3,2,Center,0.12529399
6,Length_192_Gridded,3531.0,3.5478977175630972,Length,192,Gridded,yes,12,6,Periphery,0.626469953
6,Length_192_Gridded,1057.0,3.024074987307426,Length,192,Gridded,yes,7,4,Center,0.12529399
6,Length_768_Gridded,1981.0,3.296884475538547,Length,768,Gridded,yes,10,5,Periphery,0.438747836
6,Length_768_Gridded,1561.0,3.1934029030624176,Length,768,Gridded,yes,9,5,Periphery,0.438747836
6,Length_768_Gridded,740.0,2.8692317197309762,Length,768,Gridded,yes,8,4,Center,0.104092424
6,Length_768_Gridded,1924.0,3.284205067701794,Length,768,Gridded,yes,12,6,Periphery,0.594956479
6,Length_768_Gridded,3215.0,3.5071809772602407,Length,768,Gridded,yes,2,1,Center,0.212141749
6,Length_768_Gridded,786.0,2.895422546039408,Length,768,Gridded,yes,6,3,Center,0.233775017
6,Length_768_Gridded,2274.0,3.356790460351716,Length,768,Gridded,yes,14,7,Periphery,0.407252836
6,Length_768_Gridded,770.0,2.886490725172482,Length,768,Gridded,yes,3,2,Center,0.232850399
6,Length_768_Gridded,1730.0,3.2380461031287955,Length,768,Gridded,yes,1,1,Center,0.233775017
6,Length_768_Gridded,956.0,2.9804578922761,Length,768,Gridded,yes,5,3,Center,0.261377723
6,Length_768_Gridded,3083.0,3.488973524726508,Length,768,Gridded,yes,11,6,Periphery,0.594956479
6,Length_768_Gridded,1460.0,3.164352855784437,Length,768,Gridded,yes,4,2,Center,0.176288673
6,Length_768_Gridded,1228.0,3.089198366805149,Length,768,Gridded,yes,7,4,Center,0.144315729
6,Length_768_Gridded,4272.0,3.6306312440205,Length,768,Gridded,yes,15,8,Periphery,0.687219014
6,Length_768_Gridded,1336.0,3.125806458139527,Length,768,Gridded,yes,13,7,Periphery,0.315985639
6,Length_768_Gridded,218.0,2.3384564936046046,Length,768,Gridded,yes,16,8,Periphery,0.381252592
6,Length_12_Random,626.0,2.7965743332104296,Length,12,Random,yes,3,5,Periphery,0.4092691468358003
6,Length_12_Random,881.0,2.9449759084120477,Length,12,Random,yes,13,5,Periphery,0.42898733184544285
6,Length_12_Random,798.0,2.9020028913507296,Length,12,Random,yes,10,6,Periphery,0.6847962550452309
6,Length_12_Random,481.0,2.682145076373832,Length,12,Random,yes,4,2,Center,0.19326421622996026
6,Length_12_Random,729.0,2.8627275283179747,Length,12,Random,yes,16,7,Periphery,0.39296460029341074
6,Length_12_Random,654.0,2.815577748324267,Length,12,Random,yes,6,2,Center,0.06987595208876365
6,Length_12_Random,1000.0,3.0,Length,12,Random,yes,11,8,Periphery,0.5603043252087377
6,Length_12_Random,549.0,2.739572344450092,Length,12,Random,yes,1,1,Center,0.24438452081831752
6,Length_12_Random,594.0,2.7737864449811935,Length,12,Random,yes,2,1,Center,0.3279478531664781
6,Length_12_Random,695.0,2.8419848045901137,Length,12,Random,yes,7,4,Center,0.23434890339316633
6,Length_12_Random,547.0,2.737987326333431,Length,12,Random,yes,14,3,Center,0.21333014752597795
6,Length_12_Random,855.0,2.931966114728173,Length,12,Random,yes,15,7,Periphery,0.445992717271588
6,Length_12_Random,1329.0,3.123524980942732,Length,12,Random,yes,8,8,Periphery,0.499148724473536
6,Length_12_Random,null,null,Length,12,Random,no,12,6,Periphery,0.6150518345941879
6,Length_12_Random,814.0,2.910624404889201,Length,12,Random,yes,9,3,Center,0.15894752195766151
6,Length_12_Random,734.0,2.8656960599160706,Length,12,Random,yes,5,4,Center,0.0858538411622373
6,Shape_48_Random,850.0,2.929418925714293,Shape,48,Random,yes,3,2,Center,0.14644078541112276
6,Shape_48_Random,1485.0,3.171726453653231,Shape,48,Random,yes,10,6,Periphery,0.4318587427913497
6,Shape_48_Random,1073.0,3.030599721965951,Shape,48,Random,yes,5,4,Center,0.10355336853647153
6,Shape_48_Random,1836.0,3.2638726768652235,Shape,48,Random,yes,8,6,Periphery,0.5717423842276053
6,Shape_48_Random,1253.0,3.09795107099415,Shape,48,Random,yes,4,3,Center,0.17083789990505444
6,Shape_48_Random,1150.0,3.060697840353612,Shape,48,Random,yes,2,4,Center,0.22682123370019042
6,Shape_48_Random,2991.0,3.475816413031318,Shape,48,Random,yes,12,8,Periphery,0.48462895694216135
6,Shape_48_Random,2982.0,3.474507639116976,Shape,48,Random,yes,11,7,Periphery,0.3601225230561919
6,Shape_48_Random,1503.0,3.176958980586908,Shape,48,Random,yes,1,5,Periphery,0.35916477641340244
6,Shape_48_Random,1400.0,3.146128035678238,Shape,48,Random,yes,16,7,Periphery,0.33009461677197194
6,Shape_48_Random,871.0,2.9400181550076634,Shape,48,Random,yes,7,1,Center,0.1877092458384138
6,Shape_48_Random,3917.0,3.592953571547866,Shape,48,Random,yes,9,8,Periphery,0.4466580516043555
6,Shape_48_Random,745.0,2.8721562727482928,Shape,48,Random,yes,14,1,Center,0.18810818595237255
6,Shape_48_Random,1484.0,3.171433900943008,Shape,48,Random,yes,13,3,Center,0.24303439919154515
6,Shape_48_Random,978.0,2.9903388547876015,Shape,48,Random,yes,15,2,Center,0.12930716900388517
6,Shape_48_Random,2295.0,3.36078268987328,Shape,48,Random,yes,6,5,Periphery,0.4759303662195809
6,Length_48_Random,824.0,2.9159272116971158,Length,48,Random,yes,1,8,Periphery,0.40222398167518675
6,Length_48_Random,1341.0,3.127428777851599,Length,48,Random,yes,7,7,Periphery,0.525780532509231
6,Length_48_Random,2473.0,3.3932241163612975,Length,48,Random,yes,16,2,Center,0.19196470041914615
6,Length_48_Random,2176.0,3.3376588910261424,Length,48,Random,yes,14,5,Periphery,0.5574763855710713
6,Length_48_Random,955.0,2.9800033715837464,Length,48,Random,yes,4,1,Center,0.15785904246480728
6,Length_48_Random,4793.0,3.680607428991788,Length,48,Random,yes,10,5,Periphery,0.6829877289186748
6,Length_48_Random,768.0,2.885361220031512,Length,48,Random,yes,5,2,Center,0.19090741443353942
6,Length_48_Random,1707.0,3.2322335211147335,Length,48,Random,yes,12,3,Center,0.17793985519851588
6,Length_48_Random,1250.0,3.0969100130080562,Length,48,Random,yes,9,6,Periphery,0.4229169953503825
6,Length_48_Random,757.0,2.8790958795000727,Length,48,Random,yes,15,4,Center,0.155132279443074
6,Length_48_Random,1284.0,3.1085650237328344,Length,48,Random,yes,8,7,Periphery,0.36062881216978976
6,Length_48_Random,778.0,2.890979596989689,Length,48,Random,yes,2,3,Center,0.18441224197930262
6,Length_48_Random,784.0,2.8943160626844384,Length,48,Random,yes,11,1,Center,0.195102412407092
6,Length_48_Random,1139.0,3.0565237240791006,Length,48,Random,yes,3,8,Periphery,0.3115173970551363
6,Length_48_Random,2567.0,3.4094258686714434,Length,48,Random,yes,6,6,Periphery,0.5737865815946075
6,Length_48_Random,1166.0,3.0666985504229953,Length,48,Random,yes,13,4,Center,0.1990350950498069
6,Hue_768_Random,745.0,2.8721562727482928,Hue,768,Random,yes,4,6,Periphery,0.34678981778489454
6,Hue_768_Random,1435.0,3.156851901070011,Hue,768,Random,yes,15,4,Center,0.11787192650152489
6,Hue_768_Random,802.0,2.9041743682841634,Hue,768,Random,yes,5,6,Periphery,0.5719365997048286
6,Hue_768_Random,1838.0,3.2643455070500926,Hue,768,Random,yes,9,1,Center,0.25333166534560103
6,Hue_768_Random,706.0,2.8488047010518036,Hue,768,Random,yes,3,7,Periphery,0.37737338485820887
6,Hue_768_Random,525.0,2.720159303405957,Hue,768,Random,yes,1,5,Periphery,0.56845287292339
6,Hue_768_Random,769.0,2.885926339801431,Hue,768,Random,yes,12,4,Center,0.18846956015138255
6,Hue_768_Random,917.0,2.962369335670021,Hue,768,Random,yes,14,3,Center,0.10001345718329056
6,Hue_768_Random,706.0,2.8488047010518036,Hue,768,Random,yes,7,8,Periphery,0.5589330157954574
6,Hue_768_Random,2261.0,3.35430056234536,Hue,768,Random,yes,16,7,Periphery,0.5536239592655401
6,Hue_768_Random,556.0,2.7450747915820575,Hue,768,Random,yes,6,8,Periphery,0.45657952893170606
6,Hue_768_Random,665.0,2.8228216453031045,Hue,768,Random,yes,11,1,Center,0.27259113091445447
6,Hue_768_Random,590.0,2.7708520116421442,Hue,768,Random,yes,2,5,Periphery,0.43109610333164766
6,Hue_768_Random,667.0,2.824125833916549,Hue,768,Random,yes,10,3,Center,0.23047993091693164
6,Hue_768_Random,821.0,2.9143431571194407,Hue,768,Random,yes,13,2,Center,0.17673681759148183
6,Hue_768_Random,860.0,2.934498451243568,Hue,768,Random,yes,8,2,Center,0.13436762003652925
6,Shape_192_Random,788.0,2.8965262174895554,Shape,192,Random,yes,12,4,Center,0.11792962850936155
6,Shape_192_Random,2929.0,3.4667193716815987,Shape,192,Random,yes,4,7,Periphery,0.4471149982108483
6,Shape_192_Random,5097.0,3.707314633588708,Shape,192,Random,yes,9,6,Periphery,0.4066316562780101
6,Shape_192_Random,7295.0,3.86302529622947,Shape,192,Random,yes,13,4,Center,0.26205074476368917
6,Shape_192_Random,3571.0,3.552789850192782,Shape,192,Random,yes,7,2,Center,0.2623602986900605
6,Shape_192_Random,1806.0,3.256717745977487,Shape,192,Random,yes,5,2,Center,0.24938473628530844
6,Shape_192_Random,1147.0,3.0595634179012676,Shape,192,Random,yes,6,5,Periphery,0.3157409401001144
6,Shape_192_Random,2873.0,3.4583356259919475,Shape,192,Random,yes,10,8,Periphery,0.5182503996604114
6,Shape_192_Random,3758.0,3.5749567757645067,Shape,192,Random,yes,3,5,Periphery,0.5054465227239521
6,Shape_192_Random,1489.0,3.1728946977521764,Shape,192,Random,yes,14,3,Center,0.20739067288566174
6,Shape_192_Random,796.0,2.900913067737669,Shape,192,Random,yes,11,1,Center,0.1344570781735875
6,Shape_192_Random,6852.0,3.835817354293473,Shape,192,Random,yes,16,3,Center,0.23246252053496202
6,Shape_192_Random,3524.0,3.54703589974001,Shape,192,Random,yes,2,7,Periphery,0.46667156057234116
6,Shape_192_Random,2048.0,3.3113299523037933,Shape,192,Random,yes,1,8,Periphery,0.40682588060928293
6,Shape_192_Random,1624.0,3.2105860249051563,Shape,192,Random,yes,15,1,Center,0.261582801103808
6,Shape_192_Random,4921.0,3.6920533650340808,Shape,192,Random,yes,8,6,Periphery,0.5815784639067708
