PID,BlockName,ReactionTime,ReactionTimeLog,Feature,ElemNum,SpatialPattern,IsCorrect,TrialNum,TargetRegion,CenterOrPeriph,Target2CenterDis
3,Length_12_Random,646.5999999999999,2.8106357,Length,12,Random,yes,3,5,Periphery,0.4092691468358003
3,Length_12_Random,644.5999999999999,2.809290301,Length,12,Random,yes,15,7,Periphery,0.445992717
3,Length_12_Random,644.9,2.809492377,Length,12,Random,yes,1,1,Center,0.24438452081831752
3,Length_12_Random,651.6999999999999,2.814047721,Length,12,Random,yes,10,6,Periphery,0.6847962550452309
3,Length_12_Random,410.8,2.613630435,Length,12,Random,yes,4,2,Center,0.19326421622996026
3,Length_12_Random,509.4,2.707058941,Length,12,Random,yes,14,3,Center,0.21333014752597795
3,Length_12_Random,572.6,2.757851344,Length,12,Random,yes,11,8,Periphery,0.5603043252087377
3,Length_12_Random,568.6,2.754806855,Length,12,Random,yes,13,5,Periphery,0.42898733184544285
3,Hue_768_Random,687.8,2.837462171,Hue,768,Random,yes,16,7,Periphery,0.5536239592655401
3,Hue_768_Random,370.8,2.569139725,Hue,768,Random,yes,8,2,Center,0.13436762003652925
3,Hue_768_Random,304.70000000000005,2.483872454,Hue,768,Random,yes,12,4,Center,0.18846956015138255
3,Hue_768_Random,312.7,2.495127881,Hue,768,Random,yes,6,8,Periphery,0.45657952893170606
3,Hue_768_Random,452.1,2.655234507,Hue,768,Random,yes,15,4,Center,0.11787192650152489
3,Hue_768_Random,316.2,2.499961866,Hue,768,Random,yes,10,3,Center,0.23047993091693164
3,Hue_768_Random,376.90000000000003,2.576226137,Hue,768,Random,yes,2,5,Periphery,0.43109610333164766
3,Hue_768_Random,317.2,2.501333179,Hue,768,Random,yes,9,1,Center,0.25333166534560103
3,Hue_768_Random,299.8,2.476831629,Hue,768,Random,yes,7,8,Periphery,0.5589330157954574
3,Hue_768_Random,478.1,2.679518744,Hue,768,Random,yes,4,6,Periphery,0.34678981778489454
3,Hue_768_Random,522.1,2.717753693,Hue,768,Random,yes,3,7,Periphery,0.37737338485820887
3,Hue_768_Random,453.29999999999995,2.656385719,Hue,768,Random,yes,5,6,Periphery,0.5719365997048286
3,Hue_768_Random,475.2,2.676876432,Hue,768,Random,yes,14,3,Center,0.10001345718329056
3,Hue_768_Random,407.6,2.610234175,Hue,768,Random,yes,13,2,Center,0.17673681759148183
3,Hue_768_Random,461.7,2.664359875,Hue,768,Random,yes,1,5,Periphery,0.568452873
3,Hue_768_Random,389.40000000000003,2.590395947,Hue,768,Random,yes,11,1,Center,0.27259113091445447
3,Shape_12_Gridded,989,2.995196292,Shape,12,Gridded,yes,6,3,Center,0.134666667
3,Shape_12_Gridded,4129.900000000001,3.615939536,Shape,12,Gridded,yes,10,5,Periphery,0.291326659
3,Shape_12_Gridded,763.4,2.882752156,Shape,12,Gridded,yes,15,8,Periphery,0.134666667
3,Shape_12_Gridded,844,2.926342447,Shape,12,Gridded,yes,3,2,Center,0.404
3,Shape_12_Gridded,2666.7000000000003,3.425974161,Shape,12,Gridded,yes,9,5,Periphery,0.479533222
3,Shape_12_Gridded,982.8,2.992465148,Shape,12,Gridded,yes,4,2,Center,0.404
3,Shape_12_Gridded,1848.2,3.266748966,Shape,12,Gridded,yes,14,7,Periphery,0.479533222
3,Shape_12_Gridded,1126.8,3.051846838,Shape,12,Gridded,yes,13,7,Periphery,0.291326659
3,Shape_12_Gridded,993.8000000000001,2.997298992,Shape,12,Gridded,yes,12,6,Periphery,0.291326659
3,Shape_12_Gridded,1487.5,3.172456974,Shape,12,Gridded,yes,16,8,Periphery,0.479533222
3,Shape_12_Gridded,2066.7,3.315277439,Shape,12,Gridded,yes,5,3,Center,0.479533222
3,Shape_12_Gridded,2820.3,3.450295307,Shape,12,Gridded,yes,11,6,Periphery,0.291326659
3,Shape_12_Gridded,1001.7,3.000737674,Shape,12,Gridded,yes,1,1,Center,0.291326659
3,Shape_12_Gridded,1486.6,3.172194128,Shape,12,Gridded,yes,8,4,Center,0.134666667
3,Shape_12_Gridded,2337.5,3.36875162,Shape,12,Gridded,yes,2,1,Center,0.479533222
3,Hue_12_Gridded,367.20000000000005,2.564902673,Hue,12,Gridded,yes,2,1,Center,0.291326659
3,Hue_12_Gridded,309.3,2.49037992,Hue,12,Gridded,yes,5,3,Center,0.291326659
3,Hue_12_Gridded,314,2.496929648,Hue,12,Gridded,yes,4,2,Center,0.291326659
3,Hue_12_Gridded,658.1,2.818291891,Hue,12,Gridded,yes,11,6,Periphery,0.291326659
3,Hue_12_Gridded,299.59999999999997,2.476541809,Hue,12,Gridded,yes,13,7,Periphery,0.291326659
3,Hue_12_Gridded,326.7,2.514149134,Hue,12,Gridded,yes,12,6,Periphery,0.291326659
3,Hue_12_Gridded,311.90000000000003,2.494015375,Hue,12,Gridded,yes,3,2,Center,0.134666667
3,Hue_12_Gridded,304.20000000000005,2.48315921,Hue,12,Gridded,yes,8,4,Center,0.291326659
3,Hue_12_Gridded,317.40000000000003,2.501606922,Hue,12,Gridded,yes,6,3,Center,0.479533222
3,Hue_12_Gridded,290.4,2.462996612,Hue,12,Gridded,yes,1,1,Center,0.479533222
3,Hue_12_Gridded,297,2.472756449,Hue,12,Gridded,yes,14,7,Periphery,0.479533222
3,Hue_12_Gridded,304,2.482873584,Hue,12,Gridded,yes,10,5,Periphery,0.291326659
3,Hue_12_Gridded,437.7,2.641176547,Hue,12,Gridded,yes,7,4,Center,0.291326659
3,Hue_12_Gridded,308,2.488550717,Hue,12,Gridded,yes,16,8,Periphery,0.479533222
3,Hue_12_Gridded,311.2,2.493039588,Hue,12,Gridded,yes,15,8,Periphery,0.404
3,Hue_12_Gridded,300.4,2.477699928,Hue,12,Gridded,yes,9,5,Periphery,0.291326659
3,Shape_192_Random,5473.900000000001,3.738296859,Shape,192,Random,yes,9,3,Center,0.17243206476679387
3,Shape_192_Random,2537.2,3.404354703,Shape,192,Random,yes,14,1,Center,0.1752672772610628
3,Shape_192_Random,18897.9,4.276413547,Shape,192,Random,yes,12,2,Center,0.25294284911683923
3,Shape_192_Random,3893.7,3.590362487,Shape,192,Random,yes,16,5,Periphery,0.65750919
3,Shape_192_Random,19837.9,4.297495697,Shape,192,Random,yes,8,8,Periphery,0.5892004013330032
3,Shape_192_Random,2007.0000000000002,3.302547372,Shape,192,Random,yes,11,4,Center,0.23747678458535673
3,Shape_192_Random,11091,4.044970705,Shape,192,Random,yes,6,7,Periphery,0.4032925244445473
3,Shape_192_Random,14608.5,4.164605625,Shape,192,Random,yes,13,4,Center,0.1815890955942348
3,Shape_192_Random,13705.5,4.136894884,Shape,192,Random,yes,5,7,Periphery,0.30919409217179744
3,Shape_192_Random,5612.3,3.749140878,Shape,192,Random,yes,7,8,Periphery,0.5863722658843581
3,Shape_192_Random,4745.9,3.676318583,Shape,192,Random,yes,4,6,Periphery,0.6273912534016985
3,Shape_192_Random,3541.7000000000003,3.549211771,Shape,192,Random,yes,15,5,Periphery,0.65750919
3,Shape_192_Gridded,11906.4,4.075780469,Shape,192,Gridded,yes,4,2,Center,0.231161215
3,Shape_192_Gridded,33754.1,4.528326533,Shape,192,Gridded,yes,15,8,Periphery,0.516433522
3,Shape_192_Gridded,10987.7,4.040906793,Shape,192,Gridded,yes,13,7,Periphery,0.280550092
3,Shape_192_Gridded,3584,3.554368001,Shape,192,Gridded,yes,11,6,Periphery,0.408117757
3,Shape_192_Gridded,737.7,2.867879783,Shape,192,Gridded,yes,1,1,Center,0.125637405
3,Shape_192_Gridded,33624.7,4.526658418,Shape,192,Gridded,yes,7,4,Center,0.201987831
3,Shape_192_Gridded,801.1,2.903686732,Shape,192,Gridded,yes,6,3,Center,0.056110018
3,Shape_192_Gridded,10214.3,4.009208609,Shape,192,Gridded,yes,8,4,Center,0.201987831
3,Shape_192_Gridded,6863.7,3.836558293,Shape,192,Gridded,yes,2,1,Center,0.2315337
3,Shape_192_Gridded,14600.8,4.164376652,Shape,192,Gridded,yes,14,7,Periphery,0.453039662
3,Shape_48_Random,4953.1,3.694877096,Shape,48,Random,yes,5,3,Center,0.3528297575588832
3,Shape_48_Random,3779.4,3.577422859,Shape,48,Random,yes,7,4,Center,0.42544072464946686
3,Shape_48_Random,2429.3999999999996,3.385499027,Shape,48,Random,yes,10,5,Periphery,0.49702370507179877
3,Shape_48_Random,1447.8,3.160708572,Shape,48,Random,yes,8,8,Periphery,0.5475081969887603
3,Shape_48_Random,4410.2,3.644458285,Shape,48,Random,yes,13,1,Center,0.5412679606828504
3,Shape_48_Random,3216,3.50731604,Shape,48,Random,yes,12,2,Center,0.2632628968402127
3,Shape_48_Random,2035.3,3.308628433,Shape,48,Random,yes,1,3,Center,0.609728241
3,Shape_48_Random,9753.7,3.989169394,Shape,48,Random,yes,2,6,Periphery,0.5017298185228654
3,Shape_48_Random,2536.7999999999997,3.404286229,Shape,48,Random,yes,4,1,Center,0.16997675475580853
3,Shape_48_Random,1004.8,3.002079626,Shape,48,Random,yes,9,8,Periphery,0.45513370460661345
3,Shape_48_Random,4190,3.622214023,Shape,48,Random,yes,16,4,Center,0.095165596
3,Shape_48_Random,653.6999999999999,2.815378485,Shape,48,Random,yes,6,7,Periphery,0.099885845
3,Shape_48_Random,669.1,2.82549103,Shape,48,Random,yes,3,5,Periphery,0.043111196078579606
3,Shape_48_Random,1282.6,3.108091236,Shape,48,Random,yes,14,6,Periphery,0.23191341224139989
